,uid,task,key,sentence_id,sp.token_text,sp.pos,sp.lemma,token
3527,Z2_H2,journaling,Z2_H2_journaling,14,aggravating,VERB,aggravate,aggravating
3528,Z2_H2,journaling,Z2_H2_journaling,14,it,PRON,-PRON-,it
3529,Z2_H2,journaling,Z2_H2_journaling,14,i,PRON,i,i
3530,Z2_H2,journaling,Z2_H2_journaling,14,know,VERB,know,know
3531,Z2_H2,journaling,Z2_H2_journaling,14,how,ADV,how,how
3532,Z2_H2,journaling,Z2_H2_journaling,14,to,PART,to,to
3533,Z2_H2,journaling,Z2_H2_journaling,14,bend,VERB,bend,bend
3534,Z2_H2,journaling,Z2_H2_journaling,14,without,ADP,without,without
3535,Z2_H2,journaling,Z2_H2_journaling,14,hurting,VERB,hurt,hurting
3536,Z2_H2,journaling,Z2_H2_journaling,14,myself,PRON,-PRON-,myself
3537,Z2_H2,journaling,Z2_H2_journaling,16,and,CCONJ,and,and
3539,Z2_H2,journaling,Z2_H2_journaling,16,the,DET,the,the
3540,Z2_H2,journaling,Z2_H2_journaling,16,pain,NOUN,pain,pain
3541,Z2_H2,journaling,Z2_H2_journaling,16,i,PRON,i,i
3542,Z2_H2,journaling,Z2_H2_journaling,16,can,VERB,can,can
3543,Z2_H2,journaling,Z2_H2_journaling,16,take,VERB,take,take
3544,Z2_H2,journaling,Z2_H2_journaling,16,but,CCONJ,but,but
3545,Z2_H2,journaling,Z2_H2_journaling,16,this,DET,this,this
3546,Z2_H2,journaling,Z2_H2_journaling,16,nervous,ADJ,nervous,nervous
3547,Z2_H2,journaling,Z2_H2_journaling,16,trouble,NOUN,trouble,trouble
3548,Z2_H2,journaling,Z2_H2_journaling,16,it,PRON,-PRON-,it
3549,Z2_H2,journaling,Z2_H2_journaling,16,beats,VERB,beat,beats
3550,Z2_H2,journaling,Z2_H2_journaling,16,me,PRON,-PRON-,me
3551,Z2_H2,journaling,Z2_H2_journaling,16,i,PRON,i,i
3552,Z2_H2,journaling,Z2_H2_journaling,16,ca,VERB,can,ca
3553,Z2_H2,journaling,Z2_H2_journaling,16," ""nt""",PART,not,not
3554,Z2_H2,journaling,Z2_H2_journaling,16,take,VERB,take,take
3555,Z2_H2,journaling,Z2_H2_journaling,16,this,DET,this,this
3556,Z2_H2,journaling,Z2_H2_journaling,16,much,ADV,much,much
3557,Z2_H2,journaling,Z2_H2_journaling,16,longer,ADV,longer,longer
3558,Z2_H2,journaling,Z2_H2_journaling,17,after,ADP,after,after
3559,Z2_H2,journaling,Z2_H2_journaling,17,the,DET,the,the
3560,Z2_H2,journaling,Z2_H2_journaling,17,first,ADJ,first,first
3561,Z2_H2,journaling,Z2_H2_journaling,17,baby,NOUN,baby,baby
3562,Z2_H2,journaling,Z2_H2_journaling,17,was,AUX,be,was
3563,Z2_H2,journaling,Z2_H2_journaling,17,born,VERB,bear,born
3564,Z2_H2,journaling,Z2_H2_journaling,17,i,PRON,i,i
3565,Z2_H2,journaling,Z2_H2_journaling,17,got,VERB,get,got
3566,Z2_H2,journaling,Z2_H2_journaling,17,a,DET,a,a
3567,Z2_H2,journaling,Z2_H2_journaling,17,slight,ADJ,slight,slight
3568,Z2_H2,journaling,Z2_H2_journaling,17,infection,NOUN,infection,infection
3569,Z2_H2,journaling,Z2_H2_journaling,17,and,CCONJ,and,and
3571,Z2_H2,journaling,Z2_H2_journaling,17,my,DET,-PRON-,my
3572,Z2_H2,journaling,Z2_H2_journaling,17,health,NOUN,health,health
3573,Z2_H2,journaling,Z2_H2_journaling,17,went,VERB,go,went
3574,Z2_H2,journaling,Z2_H2_journaling,17,down,ADP,down,down
3575,Z2_H2,journaling,Z2_H2_journaling,17,and,CCONJ,and,and
3576,Z2_H2,journaling,Z2_H2_journaling,17,i,PRON,i,i
3577,Z2_H2,journaling,Z2_H2_journaling,17,was,AUX,be,was
3578,Z2_H2,journaling,Z2_H2_journaling,17," ""nt""",PART,not,not
3579,Z2_H2,journaling,Z2_H2_journaling,17,very,ADV,very,very
3580,Z2_H2,journaling,Z2_H2_journaling,17,good,ADJ,good,good
3581,Z2_H2,journaling,Z2_H2_journaling,17,physically,ADV,physically,physically
3582,Z2_H2,journaling,Z2_H2_journaling,18,then,ADV,then,then
3583,Z2_H2,journaling,Z2_H2_journaling,18,we,PRON,-PRON-,we
3584,Z2_H2,journaling,Z2_H2_journaling,18,had,AUX,have,had
3585,Z2_H2,journaling,Z2_H2_journaling,18,a,DET,a,a
3586,Z2_H2,journaling,Z2_H2_journaling,18,series,NOUN,series,series
3587,Z2_H2,journaling,Z2_H2_journaling,18,of,ADP,of,of
3588,Z2_H2,journaling,Z2_H2_journaling,18,bad,ADJ,bad,bad
3589,Z2_H2,journaling,Z2_H2_journaling,18,luck,NOUN,luck,luck
3590,Z2_H2,journaling,Z2_H2_journaling,18,my,DET,-PRON-,my
3591,Z2_H2,journaling,Z2_H2_journaling,18,father,NOUN,father,father
3592,Z2_H2,journaling,Z2_H2_journaling,18,took,VERB,take,took
3593,Z2_H2,journaling,Z2_H2_journaling,18,cancer,NOUN,cancer,cancer
3594,Z2_H2,journaling,Z2_H2_journaling,19,and,CCONJ,and,and
3596,Z2_H2,journaling,Z2_H2_journaling,19,i,PRON,i,i
3597,Z2_H2,journaling,Z2_H2_journaling,19,nursed,VERB,nurse,nursed
3598,Z2_H2,journaling,Z2_H2_journaling,19,him,PRON,-PRON-,him
3599,Z2_H2,journaling,Z2_H2_journaling,19,for,ADP,for,for
3600,Z2_H2,journaling,Z2_H2_journaling,19,a,DET,a,a
3601,Z2_H2,journaling,Z2_H2_journaling,19,while,NOUN,while,while
3602,Z2_H2,journaling,Z2_H2_journaling,20,then,ADV,then,then
3603,Z2_H2,journaling,Z2_H2_journaling,20,after,ADP,after,after
3604,Z2_H2,journaling,Z2_H2_journaling,20,his,DET,-PRON-,his
3605,Z2_H2,journaling,Z2_H2_journaling,20,second,ADJ,second,second
3606,Z2_H2,journaling,Z2_H2_journaling,20,operation,NOUN,operation,operation
3607,Z2_H2,journaling,Z2_H2_journaling,20,he,PRON,-PRON-,he
3608,Z2_H2,journaling,Z2_H2_journaling,20,went,VERB,go,went
3609,Z2_H2,journaling,Z2_H2_journaling,20,into,ADP,into,into
3610,Z2_H2,journaling,Z2_H2_journaling,20,hospital,NOUN,hospital,hospital
3611,Z2_H2,journaling,Z2_H2_journaling,20,and,CCONJ,and,and
3613,Z2_H2,journaling,Z2_H2_journaling,20,he,PRON,-PRON-,he
3614,Z2_H2,journaling,Z2_H2_journaling,20,died,VERB,die,died
3615,Z2_H2,journaling,Z2_H2_journaling,20,there,ADV,there,there
3617,Z2_H2,journaling,Z2_H2_journaling,22,last,ADJ,last,last
3618,Z2_H2,journaling,Z2_H2_journaling,22,march,PROPN,march,march
3619,Z2_H2,journaling,Z2_H2_journaling,23,when,ADV,when,when
3620,Z2_H2,journaling,Z2_H2_journaling,23,he,PRON,-PRON-,he
3621,Z2_H2,journaling,Z2_H2_journaling,23,died,VERB,die,died
3622,Z2_H2,journaling,Z2_H2_journaling,23,i,PRON,i,i
3623,Z2_H2,journaling,Z2_H2_journaling,23,really,ADV,really,really
3624,Z2_H2,journaling,Z2_H2_journaling,23,did,AUX,do,did
3625,Z2_H2,journaling,Z2_H2_journaling,23," ""nt""",PART,not,not
3626,Z2_H2,journaling,Z2_H2_journaling,23,feel,VERB,feel,feel
3627,Z2_H2,journaling,Z2_H2_journaling,23,very,ADV,very,very
3628,Z2_H2,journaling,Z2_H2_journaling,23,much,ADV,much,much
3630,Z4_H9,journaling,Z4_H9_journaling,0,i,PRON,i,i
3631,Z4_H9,journaling,Z4_H9_journaling,0,felt,VERB,feel,felt
3632,Z4_H9,journaling,Z4_H9_journaling,0,terrible,ADJ,terrible,terrible
3633,Z4_H9,journaling,Z4_H9_journaling,0,because,SCONJ,because,because
3634,Z4_H9,journaling,Z4_H9_journaling,0,i,PRON,i,i
3635,Z4_H9,journaling,Z4_H9_journaling,0,could,VERB,could,could
3636,Z4_H9,journaling,Z4_H9_journaling,0," ""nt""",PART,not,not
3637,Z4_H9,journaling,Z4_H9_journaling,0,see,VERB,see,see
3638,Z4_H9,journaling,Z4_H9_journaling,0,how,ADV,how,how
3639,Z4_H9,journaling,Z4_H9_journaling,0,i,PRON,i,i
3640,Z4_H9,journaling,Z4_H9_journaling,0,could,VERB,could,could
3641,Z4_H9,journaling,Z4_H9_journaling,0,possibly,ADV,possibly,possibly
3642,Z4_H9,journaling,Z4_H9_journaling,0,go,VERB,go,go
3643,Z4_H9,journaling,Z4_H9_journaling,0,back,ADV,back,back
3644,Z4_H9,journaling,Z4_H9_journaling,0,to,ADP,to,to
3645,Z4_H9,journaling,Z4_H9_journaling,0,work,NOUN,work,work
3646,Z4_H9,journaling,Z4_H9_journaling,0,if,SCONJ,if,if
3647,Z4_H9,journaling,Z4_H9_journaling,0,i,PRON,i,i
3648,Z4_H9,journaling,Z4_H9_journaling,1,if,SCONJ,if,if
3649,Z4_H9,journaling,Z4_H9_journaling,1,there,ADV,there,there
3650,Z4_H9,journaling,Z4_H9_journaling,1,was,AUX,be,was
3651,Z4_H9,journaling,Z4_H9_journaling,1," ""nt""",PART,not,not
3652,Z4_H9,journaling,Z4_H9_journaling,1,some,DET,some,some
3653,Z4_H9,journaling,Z4_H9_journaling,1,improvement,NOUN,improvement,improvement
3654,Z4_H9,journaling,Z4_H9_journaling,1,in,ADP,in,in
3655,Z4_H9,journaling,Z4_H9_journaling,1,my,DET,-PRON-,my
3656,Z4_H9,journaling,Z4_H9_journaling,1,state,NOUN,state,state
3657,Z4_H9,journaling,Z4_H9_journaling,2,i,PRON,i,i
3658,Z4_H9,journaling,Z4_H9_journaling,2,could,VERB,could,could
3659,Z4_H9,journaling,Z4_H9_journaling,2," ""nt""",PART,not,not
3660,Z4_H9,journaling,Z4_H9_journaling,2,see,VERB,see,see
3661,Z4_H9,journaling,Z4_H9_journaling,2,how,ADV,how,how
3662,Z4_H9,journaling,Z4_H9_journaling,2,i,PRON,i,i
3663,Z4_H9,journaling,Z4_H9_journaling,2,could,VERB,could,could
3664,Z4_H9,journaling,Z4_H9_journaling,2,possibly,ADV,possibly,possibly
3665,Z4_H9,journaling,Z4_H9_journaling,2,go,VERB,go,go
3666,Z4_H9,journaling,Z4_H9_journaling,2,back,ADV,back,back
3667,Z4_H9,journaling,Z4_H9_journaling,2,to,ADP,to,to
3668,Z4_H9,journaling,Z4_H9_journaling,2,work,NOUN,work,work
3669,Z4_H9,journaling,Z4_H9_journaling,2,and,CCONJ,and,and
3670,Z4_H9,journaling,Z4_H9_journaling,2,keep,VERB,keep,keep
3671,Z4_H9,journaling,Z4_H9_journaling,2,going,VERB,go,going
3672,Z4_H9,journaling,Z4_H9_journaling,3,i,PRON,i,i
3673,Z4_H9,journaling,Z4_H9_journaling,3,had,AUX,have,had
3674,Z4_H9,journaling,Z4_H9_journaling,3,stopped,VERB,stop,stopped
3675,Z4_H9,journaling,Z4_H9_journaling,3,work,NOUN,work,work
3676,Z4_H9,journaling,Z4_H9_journaling,3,to,PART,to,to
3677,Z4_H9,journaling,Z4_H9_journaling,3,go,VERB,go,go
3678,Z4_H9,journaling,Z4_H9_journaling,3,into,ADP,into,into
3679,Z4_H9,journaling,Z4_H9_journaling,3,the,DET,the,the
3680,Z4_H9,journaling,Z4_H9_journaling,3,hospital,NOUN,hospital,hospital
3681,Z4_H9,journaling,Z4_H9_journaling,3,because,SCONJ,because,because
3682,Z4_H9,journaling,Z4_H9_journaling,3,i,PRON,i,i
3683,Z4_H9,journaling,Z4_H9_journaling,3,needed,VERB,need,needed
3684,Z4_H9,journaling,Z4_H9_journaling,3,some,DET,some,some
3685,Z4_H9,journaling,Z4_H9_journaling,3,treatment,NOUN,treatment,treatment
3686,Z4_H9,journaling,Z4_H9_journaling,5,and,CCONJ,and,and
3687,Z4_H9,journaling,Z4_H9_journaling,5,if,SCONJ,if,if
3688,Z4_H9,journaling,Z4_H9_journaling,5,they,PRON,-PRON-,they
3689,Z4_H9,journaling,Z4_H9_journaling,5,were,AUX,be,were
3690,Z4_H9,journaling,Z4_H9_journaling,5," ""nt""",PART,not,not
3691,Z4_H9,journaling,Z4_H9_journaling,5,gon,VERB,go,going
3692,Z4_H9,journaling,Z4_H9_journaling,5, na,PART,to,to
3693,Z4_H9,journaling,Z4_H9_journaling,5,give,VERB,give,give
3694,Z4_H9,journaling,Z4_H9_journaling,5,me,PRON,-PRON-,me
3695,Z4_H9,journaling,Z4_H9_journaling,5,sh-,DET,sh-,sh-
3697,Z4_H9,journaling,Z4_H9_journaling,5,give,VERB,give,give
3698,Z4_H9,journaling,Z4_H9_journaling,5,me,PRON,-PRON-,me
3699,Z4_H9,journaling,Z4_H9_journaling,5,shock,NOUN,shock,shock
3700,Z4_H9,journaling,Z4_H9_journaling,6,or,CCONJ,or,or
3701,Z4_H9,journaling,Z4_H9_journaling,6,something,PRON,something,something
3703,Z4_H9,journaling,Z4_H9_journaling,6,i,PRON,i,i
3704,Z4_H9,journaling,Z4_H9_journaling,6,could,VERB,could,could
3705,Z4_H9,journaling,Z4_H9_journaling,6," ""nt""",PART,not,not
3706,Z4_H9,journaling,Z4_H9_journaling,6,see,VERB,see,see
3707,Z4_H9,journaling,Z4_H9_journaling,6,how,ADV,how,how
3708,Z4_H9,journaling,Z4_H9_journaling,6,i,PRON,i,i
3709,Z4_H9,journaling,Z4_H9_journaling,6,could,VERB,could,could
3710,Z4_H9,journaling,Z4_H9_journaling,6,possibly,ADV,possibly,possibly
3711,Z4_H9,journaling,Z4_H9_journaling,6,go,VERB,go,go
3712,Z4_H9,journaling,Z4_H9_journaling,6,do,AUX,do,do
3713,Z4_H9,journaling,Z4_H9_journaling,6,work,NOUN,work,work
3714,Z4_H9,journaling,Z4_H9_journaling,6,again,ADV,again,again
3715,Z4_H9,journaling,Z4_H9_journaling,9,absolutely,ADV,absolutely,absolutely
3716,Z4_H9,journaling,Z4_H9_journaling,9,nothing,PRON,nothing,nothing
3717,Z4_H9,journaling,Z4_H9_journaling,10,there,PRON,there,there
3718,Z4_H9,journaling,Z4_H9_journaling,10,was,AUX,be,was
3719,Z4_H9,journaling,Z4_H9_journaling,10,no,DET,no,no
3720,Z4_H9,journaling,Z4_H9_journaling,10,one,NOUN,one,one
3721,Z4_H9,journaling,Z4_H9_journaling,10,i,PRON,i,i
3722,Z4_H9,journaling,Z4_H9_journaling,10,could,VERB,could,could
3723,Z4_H9,journaling,Z4_H9_journaling,10,see,VERB,see,see
3724,Z4_H9,journaling,Z4_H9_journaling,10,that,SCONJ,that,that
3725,Z4_H9,journaling,Z4_H9_journaling,10,i,PRON,-PRON-,i
3726,Z4_H9,journaling,Z4_H9_journaling,10," ""d""",VERB,would,would
3727,Z4_H9,journaling,Z4_H9_journaling,10,be,AUX,be,be
3728,Z4_H9,journaling,Z4_H9_journaling,10,glad,ADJ,glad,glad
3729,Z4_H9,journaling,Z4_H9_journaling,10,to,PART,to,to
3730,Z4_H9,journaling,Z4_H9_journaling,10,see,VERB,see,see
3731,Z4_H9,journaling,Z4_H9_journaling,10,there,PRON,there,there
3732,Z4_H9,journaling,Z4_H9_journaling,10,was,AUX,be,was
3733,Z4_H9,journaling,Z4_H9_journaling,10,nothing,PRON,nothing,nothing
3734,Z4_H9,journaling,Z4_H9_journaling,10,anybody,PRON,anybody,anybody
3735,Z4_H9,journaling,Z4_H9_journaling,10,could,VERB,could,could
3736,Z4_H9,journaling,Z4_H9_journaling,10,say,VERB,say,say
3737,Z4_H9,journaling,Z4_H9_journaling,10,that,SCONJ,that,that
3738,Z4_H9,journaling,Z4_H9_journaling,11,would,VERB,would,would
3739,Z4_H9,journaling,Z4_H9_journaling,11,cheer,VERB,cheer,cheer
3740,Z4_H9,journaling,Z4_H9_journaling,11,me,PRON,-PRON-,me
3741,Z4_H9,journaling,Z4_H9_journaling,12,although,SCONJ,although,although
3742,Z4_H9,journaling,Z4_H9_journaling,12,as,SCONJ,as,as
3743,Z4_H9,journaling,Z4_H9_journaling,12,i,PRON,-PRON-,i
3744,Z4_H9,journaling,Z4_H9_journaling,12," ""ve""",AUX,have,have
3745,Z4_H9,journaling,Z4_H9_journaling,12,said,VERB,say,said
3746,Z4_H9,journaling,Z4_H9_journaling,12,before,ADV,before,before
3747,Z4_H9,journaling,Z4_H9_journaling,12,i,PRON,i,i
3748,Z4_H9,journaling,Z4_H9_journaling,12,could,VERB,could,could
3749,Z4_H9,journaling,Z4_H9_journaling,12,still,ADV,still,still
3750,Z4_H9,journaling,Z4_H9_journaling,12,tell,VERB,tell,tell
3751,Z4_H9,journaling,Z4_H9_journaling,12,a,DET,a,a
3752,Z4_H9,journaling,Z4_H9_journaling,12,joke,NOUN,joke,joke
3753,Z4_H9,journaling,Z4_H9_journaling,14,even,ADV,even,even
3754,Z4_H9,journaling,Z4_H9_journaling,14,then,ADV,then,then
3755,Z4_H9,journaling,Z4_H9_journaling,14,i,PRON,i,i
3756,Z4_H9,journaling,Z4_H9_journaling,14,could,VERB,could,could
3757,Z4_H9,journaling,Z4_H9_journaling,14,tell,VERB,tell,tell
3758,Z4_H9,journaling,Z4_H9_journaling,14,a,DET,a,a
3759,Z4_H9,journaling,Z4_H9_journaling,14,joke,NOUN,joke,joke
3761,Z4_H9,journaling,Z4_H9_journaling,17,because,SCONJ,because,because
3762,Z4_H9,journaling,Z4_H9_journaling,17,i,PRON,i,i
3763,Z4_H9,journaling,Z4_H9_journaling,17,think,VERB,think,think
3764,Z4_H9,journaling,Z4_H9_journaling,17,the,DET,the,the
3765,Z4_H9,journaling,Z4_H9_journaling,17,reason,NOUN,reason,reason
3766,Z4_H9,journaling,Z4_H9_journaling,17,for,ADP,for,for
3767,Z4_H9,journaling,Z4_H9_journaling,17,that,DET,that,that
3768,Z4_H9,journaling,Z4_H9_journaling,17,is,AUX,be,is
3769,Z4_H9,journaling,Z4_H9_journaling,17,that,SCONJ,that,that
3770,Z4_H9,journaling,Z4_H9_journaling,17,i,PRON,-PRON-,i
3771,Z4_H9,journaling,Z4_H9_journaling,17," ""d""",VERB,would,would
3772,Z4_H9,journaling,Z4_H9_journaling,17,always,ADV,always,always
3773,Z4_H9,journaling,Z4_H9_journaling,17,been,AUX,be,been
3774,Z4_H9,journaling,Z4_H9_journaling,17,known,VERB,know,known
3775,Z4_H9,journaling,Z4_H9_journaling,17,to,PART,to,to
3776,Z4_H9,journaling,Z4_H9_journaling,17,be,AUX,be,be
3777,Z4_H9,journaling,Z4_H9_journaling,17,a,DET,a,a
3778,Z4_H9,journaling,Z4_H9_journaling,17,joker,NOUN,joker,joker
3779,Z4_H9,journaling,Z4_H9_journaling,17,and,CCONJ,and,and
3780,Z4_H9,journaling,Z4_H9_journaling,17,i,PRON,i,i
3781,Z4_H9,journaling,Z4_H9_journaling,17,enjoyed,VERB,enjoy,enjoyed
3782,Z4_H9,journaling,Z4_H9_journaling,17,the,DET,the,the
3783,Z4_H9,journaling,Z4_H9_journaling,17,fact,NOUN,fact,fact
3784,Z4_H9,journaling,Z4_H9_journaling,17,that,SCONJ,that,that
3785,Z4_H9,journaling,Z4_H9_journaling,17,enjoyed,VERB,enjoy,enjoyed
3786,Z4_H9,journaling,Z4_H9_journaling,17,me,PRON,-PRON-,me
3787,Z4_H9,journaling,Z4_H9_journaling,18,telling,VERB,tell,telling
3788,Z4_H9,journaling,Z4_H9_journaling,18,them,PRON,-PRON-,them
3789,Z4_H9,journaling,Z4_H9_journaling,18,jokes,VERB,joke,jokes
3790,Z4_H9,journaling,Z4_H9_journaling,18,and,CCONJ,and,and
3791,Z4_H9,journaling,Z4_H9_journaling,18,they,PRON,-PRON-,they
3792,Z4_H9,journaling,Z4_H9_journaling,18,would,VERB,would,would
3793,Z4_H9,journaling,Z4_H9_journaling,19,it,PRON,-PRON-,it
3794,Z4_H9,journaling,Z4_H9_journaling,19,would,VERB,would,would
3795,Z4_H9,journaling,Z4_H9_journaling,19,give,VERB,give,give
3796,Z4_H9,journaling,Z4_H9_journaling,19,them,PRON,-PRON-,them
3797,Z4_H9,journaling,Z4_H9_journaling,19,a,DET,a,a
3798,Z4_H9,journaling,Z4_H9_journaling,19,good,ADJ,good,good
3799,Z4_H9,journaling,Z4_H9_journaling,19,impression,NOUN,impression,impression
3800,Z4_H9,journaling,Z4_H9_journaling,19,of,ADP,of,of
3801,Z4_H9,journaling,Z4_H9_journaling,19,me,PRON,-PRON-,me
3802,Z4_H9,journaling,Z4_H9_journaling,21,i,PRON,i,i
3803,Z4_H9,journaling,Z4_H9_journaling,21,think,VERB,think,think
3804,Z4_H9,journaling,Z4_H9_journaling,21,that,DET,that,that
3805,Z4_H9,journaling,Z4_H9_journaling,21,was,AUX,be,was
3806,Z4_H9,journaling,Z4_H9_journaling,21,the,DET,the,the
3807,Z4_H9,journaling,Z4_H9_journaling,21,reason,NOUN,reason,reason
3808,Z4_H9,journaling,Z4_H9_journaling,21,why,ADV,why,why
3809,Z4_H9,journaling,Z4_H9_journaling,21,i,PRON,i,i
3810,Z4_H9,journaling,Z4_H9_journaling,21,could,VERB,could,could
3811,Z4_H9,journaling,Z4_H9_journaling,21,still,ADV,still,still
3812,Z4_H9,journaling,Z4_H9_journaling,21,to,ADP,to,to
3813,Z4_H9,journaling,Z4_H9_journaling,22,i,PRON,i,i
3814,Z4_H9,journaling,Z4_H9_journaling,22,tried,VERB,try,tried
3815,Z4_H9,journaling,Z4_H9_journaling,22,to,PART,to,to
3816,Z4_H9,journaling,Z4_H9_journaling,22,muster,VERB,muster,muster
3817,Z4_H9,journaling,Z4_H9_journaling,22,up,ADP,up,up
3818,Z4_H9,journaling,Z4_H9_journaling,22,the,DET,the,the
3819,Z4_H9,journaling,Z4_H9_journaling,22,strength,NOUN,strength,strength
3820,Z4_H9,journaling,Z4_H9_journaling,22,to,PART,to,to
3821,Z4_H9,journaling,Z4_H9_journaling,22,tell,VERB,tell,tell
3822,Z4_H9,journaling,Z4_H9_journaling,22,a,DET,a,a
3823,Z4_H9,journaling,Z4_H9_journaling,22,story,NOUN,story,story
3824,Z4_H9,journaling,Z4_H9_journaling,22,so,ADV,so,so
3825,Z4_H9,journaling,Z4_H9_journaling,22,somebody,PRON,somebody,somebody
3826,Z4_H9,journaling,Z4_H9_journaling,22,would,VERB,would,would
3827,Z4_H9,journaling,Z4_H9_journaling,22,notice,VERB,notice,notice
3828,Z4_H9,journaling,Z4_H9_journaling,22,me,PRON,-PRON-,me
3829,Z4_H9,journaling,Z4_H9_journaling,25,and,CCONJ,and,and
3830,Z4_H9,journaling,Z4_H9_journaling,25,i,PRON,i,i
3831,Z4_H9,journaling,Z4_H9_journaling,25,could,VERB,could,could
3832,Z4_H9,journaling,Z4_H9_journaling,25,do,AUX,do,do
3833,Z4_H9,journaling,Z4_H9_journaling,25,it,PRON,-PRON-,it
3835,Z4_H9,journaling,Z4_H9_journaling,26,strangely,ADV,strangely,strangely
3836,Z4_H9,journaling,Z4_H9_journaling,27,in,ADP,in,in
3837,Z4_H9,journaling,Z4_H9_journaling,27,fact,NOUN,fact,fact
3838,Z4_H9,journaling,Z4_H9_journaling,27,some,DET,some,some
3839,Z4_H9,journaling,Z4_H9_journaling,27,of,ADP,of,of
3840,Z4_H9,journaling,Z4_H9_journaling,27,the,DET,the,the
3841,Z4_H9,journaling,Z4_H9_journaling,27,nurses,NOUN,nurse,nurses
3842,Z4_H9,journaling,Z4_H9_journaling,27,remarked,VERB,remark,remarked
3843,Z4_H9,journaling,Z4_H9_journaling,27,that,SCONJ,that,that
3844,Z4_H9,journaling,Z4_H9_journaling,27,you,PRON,-PRON-,you
3845,Z4_H9,journaling,Z4_H9_journaling,27,know,VERB,know,know
3846,Z4_H9,journaling,Z4_H9_journaling,27,how,ADV,how,how
3847,Z4_H9,journaling,Z4_H9_journaling,27,well,ADV,well,well
3848,Z4_H9,journaling,Z4_H9_journaling,27,i,PRON,i,i
3849,Z4_H9,journaling,Z4_H9_journaling,27,told,VERB,tell,told
3850,Z4_H9,journaling,Z4_H9_journaling,27,a,DET,a,a
3851,Z4_H9,journaling,Z4_H9_journaling,27,story,NOUN,story,story
3852,Z4_H9,journaling,Z4_H9_journaling,27,and,CCONJ,and,and
3855,Z4_H9,journaling,Z4_H9_journaling,29,although,SCONJ,although,although
3856,Z4_H9,journaling,Z4_H9_journaling,29,others,NOUN,other,others
3858,Z4_H9,journaling,Z4_H9_journaling,29,did,AUX,do,did
3859,Z4_H9,journaling,Z4_H9_journaling,29," ""nt""",PART,not,not
3860,Z4_H9,journaling,Z4_H9_journaling,29,understand,VERB,understand,understand
3861,Z4_H9,journaling,Z4_H9_journaling,29,me,PRON,-PRON-,me
3862,Z4_H9,journaling,Z4_H9_journaling,29,so,ADV,so,so
3863,Z4_H9,journaling,Z4_H9_journaling,29,well,ADV,well,well
3864,Z4_H9,journaling,Z4_H9_journaling,29,told,VERB,tell,told
3865,Z4_H9,journaling,Z4_H9_journaling,29,me,PRON,-PRON-,me
3866,Z4_H9,journaling,Z4_H9_journaling,29,to,PART,to,to
3867,Z4_H9,journaling,Z4_H9_journaling,29,get,AUX,get,get
3868,Z4_H9,journaling,Z4_H9_journaling,29,that,DET,that,that
3869,Z4_H9,journaling,Z4_H9_journaling,29,long,ADJ,long,long
3870,Z4_H9,journaling,Z4_H9_journaling,29,look,NOUN,look,look
3871,Z4_H9,journaling,Z4_H9_journaling,29,off,ADP,off,off
3872,Z4_H9,journaling,Z4_H9_journaling,29,my,DET,-PRON-,my
3873,Z4_H9,journaling,Z4_H9_journaling,29,face,NOUN,face,face
3874,Z4_H9,journaling,Z4_H9_journaling,30,there,PRON,there,there
3875,Z4_H9,journaling,Z4_H9_journaling,30,was,AUX,be,was
3876,Z4_H9,journaling,Z4_H9_journaling,30,one,NUM,one,one
3877,Z4_H9,journaling,Z4_H9_journaling,30,nurse,NOUN,nurse,nurse
3878,Z4_H9,journaling,Z4_H9_journaling,30,in,ADP,in,in
3879,Z4_H9,journaling,Z4_H9_journaling,30,particular,ADJ,particular,particular
3880,Z4_H9,journaling,Z4_H9_journaling,30,of,ADP,of,of
3881,Z4_H9,journaling,Z4_H9_journaling,30,course,NOUN,course,course
3882,Z4_H9,journaling,Z4_H9_journaling,30,i,PRON,i,i
3883,Z4_H9,journaling,Z4_H9_journaling,30,wo,VERB,will,wo
3884,Z4_H9,journaling,Z4_H9_journaling,30," ""nt""",PART,not,not
3885,Z4_H9,journaling,Z4_H9_journaling,30,mention,VERB,mention,mention
3886,Z4_H9,journaling,Z4_H9_journaling,30,any,DET,any,any
3887,Z4_H9,journaling,Z4_H9_journaling,30,names,NOUN,name,names
3888,Z4_H9,journaling,Z4_H9_journaling,30,but,CCONJ,but,but
3889,Z4_H9,journaling,Z4_H9_journaling,30,there,PRON,there,there
3890,Z4_H9,journaling,Z4_H9_journaling,30,was,AUX,be,was
3891,Z4_H9,journaling,Z4_H9_journaling,30,one,NUM,one,one
3892,Z4_H9,journaling,Z4_H9_journaling,30,nurse,NOUN,nurse,nurse
3893,Z4_H9,journaling,Z4_H9_journaling,30,in,ADP,in,in
3894,Z4_H9,journaling,Z4_H9_journaling,30,particular,ADJ,particular,particular
3895,Z4_H9,journaling,Z4_H9_journaling,30,who,PRON,who,who
3896,Z4_H9,journaling,Z4_H9_journaling,30,i,PRON,i,i
3897,Z4_H9,journaling,Z4_H9_journaling,30,did,AUX,do,did
3898,Z4_H9,journaling,Z4_H9_journaling,30," ""nt""",PART,not,not
3899,Z4_H9,journaling,Z4_H9_journaling,30,think,VERB,think,think
3900,Z4_H9,journaling,Z4_H9_journaling,30,really,ADV,really,really
3901,Z4_H9,journaling,Z4_H9_journaling,30,belonged,VERB,belong,belonged
